Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
63244;955,21;21,66;0,26;494,82;0,0;0,003;2,0159177978515626;6,119579443359375;-9,090783703613281;39,404580152671755;-1,5267175572519085;0,2900763358778626;33,31;-10,42;62,999999999999844;3,3333;6,6667;0,0;60;0,603;None;None;None;7;descending
63745;955,27;21,7;0,26;494,3;-1,04;-0,002;2,042254016113281;6,294356164550781;-9,038111267089842;40,33587786259542;0,6641221374045801;0,816793893129771;34,19;-10,5;68,39999999999985;3,3333;10,0;0,0;80;0,0;None;None;None;7;descending
64245;955,1;21,59;0,26;495,78;2,96;0,008;2,0829554443359375;6,399701037597656;-9,004592443847656;40,3587786259542;1,2595419847328244;1,3053435114503817;34,7;-10,68;102,59999999999987;3,3333;73,3333;0,0;115;0,0;None;None;None;7;descending
64746;955,02;21,54;0,26;496,48;1,4;-0,003;2,0278888061523435;6,2392895263671875;-8,973467822265624;40,3587786259542;0,8244274809160306;0,7099236641221374;34,15;-10,51;111,59999999999985;13,3333;126,6667;0,0;111;0,603;None;None;None;7;descending
65247;955,12;21,62;0,26;495,61;-1,74;-0,006;2,0638018310546875;6,303932971191406;-8,966285217285156;40,55725190839695;0,9541984732824428;0,8702290076335878;34,42;-10,66;102,59999999999987;20,0;86,6667;0,0;93;0,603;None;None;None;7;descending
65749;955,2;21,67;0,26;494,91;-1,39;0,001;2,0278888061523435;6,244077929687499;-9,054870678710937;40,48091603053435;0,366412213740458;0,9541984732824428;33,94;-10,45;93,59999999999988;20,0;83,3333;0,0;91;0,603;None;None;None;7;descending
66250;955,2;21,67;0,26;494,91;0,0;0,003;2,0973206542968748;6,143521459960938;-9,0021982421875;40,3206106870229;0,7404580152671756;0,5801526717557252;33,61;-10,89;73,79999999999987;26,6667;50,0;0,0;56;0,0;None;None;None;7;descending
66751;955,25;21,71;0,26;494,47;-0,88;-0,002;2,0638018310546875;6,311115576171875;-9,083601098632812;40,25190839694657;0,42748091603053434;0,8931297709923665;34,12;-10,57;73,79999999999986;30,0;20,0;0,0;80;0,603;None;None;None;7;descending
67252;955,08;21,59;0,26;495,95;2,95;0,008;2,0159177978515626;6,289567761230469;-8,980650427246093;40,50381679389313;0,7862595419847328;0,9083969465648855;34,35;-10,42;21,59999999999986;30,0;3,3333;6,6667;333;0,603;None;None;None;7;descending
67753;955,14;21,64;0,26;495,43;-1,04;-0,008;2,032677209472656;6,244077929687499;-8,949525805664061;40,06870229007634;0,5038167938931297;0,8854961832061069;34,23;-10,55;-34,20000000000014;33,3333;0,0;33,3333;240;0,603;None;None;None;7;descending
68253;955,21;21,7;0,26;494,82;-1,22;-0,0;2,1068974609374997;6,253654736328125;-9,02135185546875;40,25190839694657;0,549618320610687;0,8549618320610687;34,02;-10,87;-75,60000000000014;16,6667;0,0;76,6667;266;0,0;None;None;None;7;descending
68753;955,26;21,74;0,26;494,38;-0,88;0,001;2,068590234375;6,232106921386718;-8,894459167480468;40,25190839694657;0,916030534351145;0,7862595419847328;34,31;-10,78;-95,40000000000013;13,3333;0,0;73,3333;262;0,602;None;None;None;7;descending
69254;955,26;21,74;0,26;494,38;0,0;0,002;2,059013427734375;6,268019946289062;-9,038111267089842;40,6412213740458;0,6793893129770993;0,9847328244274809;34,07;-10,6;-95,40000000000013;13,3333;0,0;70,0;263;0,603;None;None;None;7;descending
69755;955,29;21,76;0,26;494,12;-0,52;-0,001;2,042254016113281;6,217741711425781;-9,062053283691405;40,587786259541986;0,6946564885496184;0,9618320610687023;33,8;-10,53;-95,40000000000013;13,3333;0,0;70,0;263;0,0;None;None;None;7;descending
70255;955,12;21,64;0,26;495,61;2,98;0,007;2,0374656127929685;6,2584431396484375;-9,04050546875;40,83206106870229;0,5801526717557252;1,0610687022900764;34,03;-10,5;-97,20000000000013;10,0;0,0;60,0;260;0,603;None;None;None;7;descending
70757;955,19;21,7;0,26;494,99;-1,24;-0,008;2,0566192260742184;6,315903979492187;-8,971073620605468;40,50381679389313;0,9083969465648855;0,5801526717557252;34,46;-10,62;-120,60000000000012;3,3333;13,3333;33,3333;216;0,604;None;None;None;7;descending
71258;955,24;21,74;0,26;494,56;-0,86;0,001;2,0925322509765625;6,404489440917969;-8,978256225585938;40,656488549618324;0,6259541984732825;0,8625954198473282;34,79;-10,74;-226,80000000000015;3,3333;30,0;0,0;103;0,602;None;None;None;7;descending
71759;955,24;21,74;0,26;494,56;0,0;0,002;2,039859814453125;6,203376501464843;-9,04050546875;40,32824427480916;0,7022900763358778;1,0;33,8;-10,54;-246,60000000000016;6,6667;70,0;0,0;109;0,604;None;None;None;7;descending
72260;955,28;21,77;0,26;494,21;-0,7;-0,001;2,0733786376953125;6,315903979492187;-9,016563452148437;40,274809160305345;0,6259541984732825;0,45038167938931295;34,32;-10,67;-246,60000000000016;6,6667;100,0;0,0;112;0,603;None;None;None;7;descending
72761;955,2;21,72;0,26;494,91;1,4;0,004;2,094926452636719;6,208164904785156;-8,987833032226561;40,2442748091603;0,7557251908396947;0,732824427480916;33,93;-10,86;-248,40000000000018;10,0;123,3333;0,0;110;0,603;None;None;None;7;descending
73262;955,06;21,62;0,26;496,13;2,44;0,002;2,1212626708984375;6,277596752929687;-9,052476477050782;40,2442748091603;0,6412213740458015;0,9389312977099237;34,03;-10,9;-248,40000000000018;10,0;130,0;0,0;111;0,603;None;None;None;7;descending
73763;955,14;21,68;0,26;495,43;-1,4;-0,008;2,0254946044921875;6,232106921386718;-8,95670841064453;40,61068702290076;0,7862595419847328;0,9618320610687023;34,16;-10,52;-219,60000000000016;3,3333;0,0;116,6667;243;0,603;None;None;None;7;descending
74264;955,21;21,73;0,26;494,82;-1,22;0,0;2,0183119995117185;6,332663391113281;-9,026140258789061;40,3587786259542;0,6335877862595419;0,9618320610687023;34,4;-10,37;-133,2000000000002;10,0;0,0;196,6667;246;0,603;None;None;None;7;descending
74765;955,21;21,73;0,26;494,82;0,0;0,002;2,080561242675781;6,217741711425781;-8,968679418945312;40,44274809160305;0,7557251908396947;0,9923664122137404;34,03;-10,79;-117,0000000000002;10,0;0,0;180,0;247;0,603;None;None;None;7;descending
75266;955,27;21,77;0,26;494,3;-1,04;-0,002;2,123656872558594;6,227318518066406;-9,038111267089842;40,30534351145038;0,9465648854961832;0,9618320610687023;33,85;-10,95;-115,2000000000002;10,0;0,0;173,3333;247;0,603;None;None;None;7;descending
75767;955,07;21,64;0,26;496,04;3,47;0,009;2,0661960327148434;6,373364819335937;-9,188945971679686;40,20610687022901;-0,21374045801526717;-0,5877862595419847;34,09;-10,47;-115,2000000000002;10,0;0,0;173,3333;247;0,603;None;None;None;7;descending
76268;954,93;21,54;0,26;497,26;2,44;-0,002;2,0159177978515626;6,299144567871093;-9,212887988281249;40,97709923664122;1,2061068702290076;1,0305343511450382;33,74;-10,24;-113,4000000000002;13,3333;0,0;143,3333;251;0,602;None;None;None;7;descending
76769;955,05;21,63;0,26;496,22;-2,08;-0,009;2,0757728393554684;6,3973068359375;-8,908824377441405;39,16030534351145;0,3816793893129771;-0,35877862595419846;34,97;-10,72;-9,000000000000217;60,0;20,0;0,0;40;0,603;None;None;None;7;descending
77270;955,14;21,69;0,26;495,43;-1,58;0,001;1,9823989746093749;6,212953308105468;-8,959102612304687;40,9236641221374;1,366412213740458;0,9541984732824428;34,1;-10,31;23,399999999999785;96,6667;20,0;0,0;25;0,602;None;None;None;7;descending
77771;955,14;21,69;0,26;495,43;0,0;0,003;2,1212626708984375;6,430825659179687;-9,016563452148437;40,18320610687023;0,8625954198473282;1,0;34,77;-10,84;25,199999999999786;106,6667;26,6667;0,0;27;0,604;None;None;None;7;descending
78272;955,2;21,74;0,26;494,91;-1,04;-0,002;2,0877438476562498;6,215347509765625;-9,018957653808593;40,43511450381679;0,6793893129770993;0,8931297709923665;33,88;-10,79;35,99999999999978;100,0;33,3333;0,0;40;0,603;None;None;None;7;descending
78773;955,06;21,64;0,26;496,13;2,44;0,007;2,04943662109375;6,433219860839843;-8,949525805664061;40,412213740458014;0,6717557251908397;0,732824427480916;35,02;-10,53;37,79999999999978;103,3333;30,0;0,0;35;0,604;None;None;None;7;descending
79274;955,08;21,66;0,26;495,95;-0,36;-0,006;2,1021090576171875;6,296750366210937;-8,990227233886719;39,87022900763359;-0,030534351145038167;0,6641221374045801;34,29;-10,84;26,999999999999787;6,6667;0,0;0,0;15;0,602;None;None;None;7;descending
79775;955,16;21,72;0,26;495,26;-1,38;-0,002;2,0877438476562498;6,198588098144531;-9,05965908203125;42,81679389312977;-0,08396946564885496;0,7251908396946565;33,69;-10,77;5,399999999999788;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
80276;955,22;21,77;0,26;494,73;-1,06;0,001;1,8171990600585937;6,172251879882812;-9,236830004882812;24,557251908396946;-1,8396946564885497;1,6564885496183206;33,25;-9,29;-54,00000000000021;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
80777;955,22;21,77;0,26;494,73;0,0;0,002;2,176329309082031;6,339845996093749;-8,78432589111328;37,9236641221374;-3,648854961832061;-0,44274809160305345;35,01;-11,36;-9,00000000000021;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
81278;955,26;21,79;0,26;494,38;-0,7;-0,001;2,0542250244140625;6,193799694824218;-9,093177905273437;37,56488549618321;0,7175572519083969;-1,7251908396946565;33,6;-10,58;-1,80000000000021;3,3333;0,0;0,0;0;0,0;None;None;None;7;descending
81779;955,11;21,69;0,26;495,69;2,61;0,007;2,0350714111328125;6,301538769531249;-8,999804040527343;42,35114503816794;0,5343511450381679;-0,5038167938931297;34,33;-10,49;-1,80000000000021;3,3333;0,0;0,0;0;0,604;None;None;None;7;descending
82280;955,19;21,75;0,26;494,99;-1,4;-0,008;2,051830822753906;6,373364819335937;-9,030928662109375;43,13740458015267;2,015267175572519;2,236641221374046;34,54;-10,52;-1,80000000000021;3,3333;0,0;0,0;0;0,0;None;None;None;7;descending
82781;955,24;21,79;0,26;494,56;-0,86;0,001;2,051830822753906;6,248866333007812;-9,045293872070312;40,16030534351145;-1,4198473282442747;0,08396946564885496;33,97;-10,57;23,39999999999979;3,3333;3,3333;0,0;0;0,603;None;None;None;7;descending
83283;955,24;21,79;0,26;494,56;0,0;0,002;2,1116858642578125;6,4284314575195305;-8,997409838867187;40,25954198473283;-0,5954198473282443;1,8778625954198473;34,82;-10,81;12,599999999999786;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
83784;955,29;21,82;0,26;494,12;-0,88;-0,002;2,0183119995117185;6,272808349609375;-8,990227233886719;40,37404580152672;-1,9465648854961832;1,0534351145038168;34,25;-10,43;19,79999999999979;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
84285;955,3;21,83;0,26;494,03;-0,18;0,001;2,0254946044921875;6,296750366210937;-9,02135185546875;38,29007633587786;0,8778625954198473;-0,6335877862595419;34,26;-10,43;41,39999999999979;3,3333;3,3333;0,0;120;0,603;None;None;None;7;descending
84785;955,13;21,71;0,26;495,52;2,98;0,006;1,9919757812499999;6,057330200195312;-8,84178673095703;40,54961832061068;2,122137404580153;1,297709923664122;33,76;-10,53;64,7999999999998;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
85286;955,2;21,77;0,26;494,91;-1,22;-0,008;2,1021090576171875;6,394912634277343;-8,954314208984375;40,404580152671755;0,5648854961832062;0,9694656488549618;34,81;-10,82;10,7999999999998;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
85787;955,25;21,81;0,26;494,47;-0,88;0,001;1,9919757812499999;6,210559106445312;-9,054870678710937;40,282442748091604;0,7938931297709924;0,7938931297709924;33,82;-10,28;1,7999999999998006;3,3333;3,3333;0,0;120;0,603;None;None;None;7;descending
86288;955,25;21,81;0,26;494,47;0,0;0,002;2,059013427734375;6,272808349609375;-9,153032946777342;40,48854961832061;0,5954198473282443;0,8396946564885496;33,77;-10,51;10,799999999999798;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
86789;955,29;21,85;0,26;494,12;-0,7;-0,001;2,061407629394531;6,287173559570312;-9,018957653808593;40,534351145038165;0,7099236641221374;0,8473282442748091;34,2;-10,62;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
87290;955,12;21,73;0,26;495,61;2,97;0,007;2,1021090576171875;6,270414147949219;-9,026140258789061;40,458015267175576;0,3893129770992366;0,8778625954198473;34,08;-10,83;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
87790;955,0;21,65;0,26;496,65;2,08;-0,002;2,1021090576171875;6,426037255859375;-8,9255837890625;40,091603053435115;0,6641221374045801;0,9083969465648855;35,02;-10,82;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
88294;955,1;21,72;0,26;495,78;-1,73;-0,008;2,109291662597656;6,306327172851562;-8,961496813964843;40,30534351145038;1,0229007633587786;0,7633587786259542;34,41;-10,9;1,7999999999997989;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
88795;955,18;21,78;0,26;495,08;-1,4;0,001;2,0733786376953125;6,301538769531249;-8,959102612304687;41,229007633587784;1,1908396946564885;1,534351145038168;34,42;-10,72;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
89296;955,18;21,78;0,26;495,08;0,0;0,003;2,0661960327148434;6,272808349609375;-8,916006982421875;40,06106870229008;0,4122137404580153;0,7633587786259542;34,43;-10,73;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
89797;955,24;21,82;0,26;494,56;-1,04;-0,002;2,0542250244140625;6,150704064941406;-9,129090930175781;40,213740458015266;-0,6335877862595419;0,9389312977099237;33,32;-10,57;1,7999999999997989;3,3333;0,0;0,0;0;0,604;None;None;None;7;descending
90298;955,08;21,72;0,26;495,95;2,77;0,008;2,1068974609374997;6,227318518066406;-8,9255837890625;41,19847328244275;0,5267175572519084;2,236641221374046;34,18;-10,96;1,7999999999997989;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
90799;955,07;21,72;0,26;496,04;0,18;-0,005;2,118868469238281;6,279990954589843;-9,112331518554686;38,11450381679389;1,702290076335878;-1,1145038167938932;33,87;-10,84;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
91300;955,16;21,78;0,26;495,26;-1,56;-0,003;2,0733786376953125;6,160280871582031;-9,074024291992187;40,16793893129771;2,236641221374046;0,2748091603053435;33,5;-10,71;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
91801;955,22;21,83;0,26;494,73;-1,06;0,001;2,0733786376953125;6,366182214355469;-9,016563452148437;40,396946564885496;0,9770992366412213;0,4198473282442748;34,53;-10,64;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
92305;955,22;21,83;0,26;494,73;0,0;0,002;2,0470424194335934;6,277596752929687;-8,978256225585938;40,64885496183206;1,1221374045801527;0,5725190839694656;34,28;-10,58;1,7999999999997989;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
92806;955,25;21,86;0,26;494,47;-0,52;-0,001;2,0446482177734375;6,265625744628906;-8,94473740234375;41,3587786259542;1,9618320610687023;0,6946564885496184;34,33;-10,6;1,7999999999997989;3,3333;0,0;0,0;0;0,604;None;None;None;7;descending
93311;955,09;21,75;0,26;495,87;2,77;0,007;2,0877438476562498;6,306327172851562;-9,023746057128905;40,587786259541986;1,2061068702290076;1,2290076335877862;34,25;-10,74;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
93812;955,15;21,8;0,26;495,34;-1,06;-0,008;2,099714855957031;6,402095239257812;-8,99501563720703;39,916030534351144;1,0076335877862594;1,0763358778625953;34,73;-10,77;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
94313;955,22;21,85;0,26;494,73;-1,22;-0,0;2,138022082519531;6,081272216796875;-8,616731774902343;45,12977099236641;7,206106870229007;0,3435114503816794;34,41;-11,46;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
94814;955,28;21,89;0,26;494,21;-1,04;0,0;2,0350714111328125;6,275202551269531;-8,973467822265624;41,969465648854964;1,450381679389313;1,1908396946564885;34,29;-10,53;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
95315;955,28;21,89;0,26;494,21;0,0;0,002;2,0566192260742184;6,208164904785156;-8,939948999023438;40,20610687022901;0,25190839694656486;0,8854961832061069;34,09;-10,7;1,7999999999997989;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
95816;955,3;21,9;0,26;494,03;-0,36;-0,001;2,1452046874999997;6,284779357910156;-8,987833032226561;40,32824427480916;0,7251908396946565;0,7557251908396947;34,22;-11,07;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
96317;955,14;21,79;0,26;495,43;2,79;0,006;2,0877438476562498;6,260837341308593;-9,13627353515625;40,404580152671755;0,5343511450381679;1,0;33,75;-10,67;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
96818;955,21;21,84;0,26;494,82;-1,22;-0,008;2,013523596191406;6,251260534667968;-8,951920007324219;41,50381679389313;0,9465648854961832;1,2061068702290076;34,27;-10,45;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
97322;955,26;21,89;0,26;494,38;-0,87;0,001;2,152387292480469;6,205770703124999;-9,074024291992187;38,534351145038165;0,16030534351145037;1,4427480916030535;33,64;-11,08;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
97823;955,26;21,89;0,26;494,38;0,0;0,002;2,090138049316406;6,289567761230469;-9,13627353515625;40,66412213740458;0,3511450381679389;1,282442748091603;33,86;-10,67;1,7999999999997989;3,3333;0,0;0,0;0;0,603;None;None;None;7;descending
98324;955,31;21,92;0,26;493,95;-0,86;-0,002;2,109291662597656;6,284779357910156;-8,95670841064453;40,099236641221374;0,8015267175572519;0,732824427480916;34,33;-10,91;1,7999999999997989;3,3333;0,0;0,0;0;0,602;None;None;None;7;descending
