Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
2424599;975,84;36,41;0,19;316,22;;;;;-0,385466467;;;;;;;;;;;;0;0;None;;ground_level
2425609;975,74;36,34;0,19;317,08;;;;;-0,435744702;;;;;;;;;;;;0;0;None;;ground_level
2426620;975,81;36,4;0,19;316,47;;;;;-1,288080493;;;;;;;;;;;;0;0;None;;ground_level
2427630;975,9;36,46;0,19;315,7;;;;;-2,049436621;;;;;;;;;;;;0;0;None;;ground_level
2428644;975,77;36,38;0,19;316,82;;;;;-0,088585461;;;;;;;;;;;;0;0;None;;ground_level
2429654;975,83;36,42;0,19;316,3;;;;;-0,725443103;;;;;;;;;;;;0;0;None;;ground_level
2430664;975,9;36,48;0,19;315,7;;;;;-1,177947217;;;;;;;;;;;;0;0;None;;ground_level
2431675;975,78;36,4;0,19;316,73;;;;;-1,462857214;;;;;;;;;;;;0;0;None;;ground_level
2432685;975,88;36,47;0,19;315,87;;;;;-0,526724365;;;;;;;;;;;;0;0;None;;ground_level
2433700;975,91;36,49;0,19;315,62;;;;;-0,02873042;;;;;;;;;;;;0;0;None;;ground_level
2434711;975,79;36,41;0,19;316,65;;;;;1,781286035;;;;;;;;;;;;0;0;None;;ground_level
2435721;975,71;36,38;0,19;317,33;;;;;5,276820459;;;;;;;;;;;;0;0;None;;ground_level
2436732;975,77;36,43;0,19;316,82;;;;;6,236895325;;;;;;;;;;;;0;0;None;;ground_level
2437742;975,74;36,41;0,19;317,08;;;;;7,632714893;;;;;;;;;;;;0;0;None;;ground_level
2438756;975,67;36,37;0,19;317,68;;;;;8,09000741;;;;;;;;;;;;0;0;None;;ground_level
2439766;975,75;36,42;0,19;316,99;;;;;8,192958081;;;;;;;;;;;;0;0;None;;ground_level
2440776;975,83;36,49;0,19;316,3;;;;;8,944737402;;;;;;;;;;;;0;0;None;;ground_level
2441786;975,67;36,38;0,19;317,68;;;;;8,810662109;;;;;;;;;;;;0;0;None;;ground_level
2442797;975,75;36,44;0,19;316,99;;;;;8,202534888;;;;;;;;;;;;0;0;None;;ground_level
2443811;975,84;36,5;0,19;316,22;;;;;8,135497241;;;;;;;;;;;;0;0;None;;ground_level
2444821;975,68;36,4;0,19;317,59;;;;;8,197746484;;;;;;;;;;;;0;0;None;;ground_level
2445832;975,79;36,48;0,19;316,65;;;;;8,13310304;;;;;;;;;;;;0;0;None;;ground_level
2446842;975,84;36,51;0,19;316,22;;;;;8,092401611;;;;;;;;;;;;0;0;None;;ground_level
2447853;975,71;36,42;0,19;317,33;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
2448866;975,75;36,46;0,19;316,99;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
2449877;975,81;36,5;0,19;316,47;;;;;7,970297327;;;;;;;;;;;;0;0;None;;ground_level
2450887;975,7;36,42;0,19;317,42;;;;;8,190563879;;;;;;;;;;;;0;0;None;;ground_level
2451898;975,62;36,38;0,19;318,11;;;;;8,671798413;;;;;;;;;;;;0;0;None;;ground_level
2452908;975,71;36,44;0,19;317,33;;;;;8,169016064;;;;;;;;;;;;0;0;None;;ground_level
2453922;975,83;36,51;0,19;316,3;;;;;8,231265308;;;;;;;;;;;;0;0;None;;ground_level
2454933;975,7;36,44;0,19;317,42;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
2455943;975,77;36,49;0,19;316,82;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
2456954;975,86;36,55;0,19;316,05;;;;;8,221688501;;;;;;;;;;;;0;0;None;;ground_level
2457964;975,72;36,45;0,19;317,25;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
2458978;975,82;36,53;0,19;316,39;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
2459989;975,86;36,56;0,19;316,05;;;;;8,401253625;;;;;;;;;;;;0;0;None;;ground_level
2460999;975,73;36,47;0,19;317,16;;;;;8,11873783;;;;;;;;;;;;0;0;None;;ground_level
2462009;975,85;36,54;0,19;316,13;;;;;7,376535315;;;;;;;;;;;;0;0;None;;ground_level
2463020;975,88;36,57;0,19;315,87;;;;;6,950367419;;;;;;;;;;;;0;0;None;;ground_level
2464034;975,77;36,49;0,19;316,82;;;;;6,220135913;;;;;;;;;;;;0;0;None;;ground_level
2465044;975,71;36,45;0,19;317,33;;;;;6,019022974;;;;;;;;;;;;0;0;None;;ground_level
2466055;975,78;36,5;0,19;316,73;;;;;5,839457849;;;;;;;;;;;;0;0;None;;ground_level
2467065;975,85;36,55;0,19;316,13;;;;;5,954379529;;;;;;;;;;;;0;0;None;;ground_level
2468075;974,19;36,49;0,19;330,39;;;;;6,04296499;;;;;;;;;;;;0;0;None;;ground_level
2469089;974,03;36,53;0,19;331,76;;;;;6,119579443;;;;;;;;;;;;0;0;None;;ground_level
2470099;974,36;36,58;0,19;328,93;;;;;5,877765076;;;;;;;;;;;;0;0;None;;ground_level
2471110;974,32;36,49;0,19;329,27;;;;;6,117185242;;;;;;;;;;;;0;0;None;;ground_level
2472120;974,74;36,54;0,19;325,66;;;;;6,023811377;;;;;;;;;;;;0;0;None;;ground_level
2473130;975,28;36,59;0,19;321,03;;;;;6,016628772;;;;;;;;;;;;0;0;None;;ground_level
2474144;975,41;36,5;0,19;319,91;;;;;6,11479104;;;;;;;;;;;;0;0;None;;ground_level
2475154;975,66;36,57;0,19;317,76;;;;;6,076483813;;;;;;;;;;;;0;0;None;;ground_level
2476164;975,74;36,6;0,19;317,08;;;;;6,090849023;;;;;;;;;;;;0;0;None;;ground_level
2477175;975,67;36,5;0,19;317,68;;;;;5,997475159;;;;;;;;;;;;0;0;None;;ground_level
2478185;975,63;36,46;0,19;318,02;;;;;6,040570789;;;;;;;;;;;;0;0;None;;ground_level
2479200;975,72;36,51;0,19;317,25;;;;;5,940014319;;;;;;;;;;;;0;0;None;;ground_level
2480210;975,73;36,51;0,19;317,16;;;;;5,954379529;;;;;;;;;;;;0;0;None;;ground_level
2481221;975,66;36,45;0,19;317,76;;;;;6,011840369;;;;;;;;;;;;0;0;None;;ground_level
2482231;975,74;36,51;0,19;317,08;;;;;5,882553479;;;;;;;;;;;;0;0;None;;ground_level
2483241;975,86;36,58;0,19;316,05;;;;;5,98550415;;;;;;;;;;;;0;0;None;;ground_level
2484256;975,75;36,51;0,19;316,99;;;;;5,908889697;;;;;;;;;;;;0;0;None;;ground_level
2485266;975,81;36,56;0,19;316,47;;;;;5,98550415;;;;;;;;;;;;0;0;None;;ground_level
2486276;975,88;36,61;0,19;315,87;;;;;5,834669446;;;;;;;;;;;;0;0;None;;ground_level
2487287;975,76;36,53;0,19;316,9;;;;;5,837063647;;;;;;;;;;;;0;0;None;;ground_level
2488298;975,85;36,6;0,19;316,13;;;;;6,081272217;;;;;;;;;;;;0;0;None;;ground_level
2489313;975,89;36,63;0,19;315,79;;;;;5,978321545;;;;;;;;;;;;0;0;None;;ground_level
2490323;975,79;36,56;0,19;316,65;;;;;5,920860706;;;;;;;;;;;;0;0;None;;ground_level
2491334;975,76;36,54;0,19;316,9;;;;;5,951985327;;;;;;;;;;;;0;0;None;;ground_level
2492345;975,82;36,59;0,19;316,39;;;;;5,949591125;;;;;;;;;;;;0;0;None;;ground_level
2493355;975,75;36,54;0,19;316,99;;;;;5,97113894;;;;;;;;;;;;0;0;None;;ground_level
2494371;975,69;36,51;0,19;317,51;;;;;5,868188269;;;;;;;;;;;;0;0;None;;ground_level
2495382;975,76;36,56;0,19;316,9;;;;;5,889736084;;;;;;;;;;;;0;0;None;;ground_level
2496392;975,86;36,63;0,19;316,05;;;;;5,849034656;;;;;;;;;;;;0;0;None;;ground_level
2497403;975,73;36,54;0,19;317,16;;;;;5,791573816;;;;;;;;;;;;0;0;None;;ground_level
2498413;975,79;36,59;0,19;316,65;;;;;5,844246252;;;;;;;;;;;;0;0;None;;ground_level
2499427;975,87;36,64;0,19;315,96;;;;;5,889736084;;;;;;;;;;;;0;0;None;;ground_level
2500437;975,76;36,57;0,19;316,9;;;;;5,930437512;;;;;;;;;;;;0;0;None;;ground_level
2501447;975,86;36,64;0,19;316,05;;;;;5,892130286;;;;;;;;;;;;0;0;None;;ground_level
2502457;975,89;36,66;0,19;315,79;;;;;5,870582471;;;;;;;;;;;;0;0;None;;ground_level
2503467;975,78;36,59;0,19;316,73;;;;;5,961562134;;;;;;;;;;;;0;0;None;;ground_level
2504480;975,83;36,63;0,19;316,3;;;;;5,911283899;;;;;;;;;;;;0;0;None;;ground_level
2505490;975,87;36,66;0,19;315,96;;;;;5,920860706;;;;;;;;;;;;0;0;None;;ground_level
2506501;975,77;36,58;0,19;316,82;;;;;5,700594153;;;;;;;;;;;;0;0;None;;ground_level
2507512;975,72;36,54;0,19;317,25;;;;;5,841852051;;;;;;;;;;;;0;0;None;;ground_level
2508522;975,77;36,59;0,19;316,82;;;;;5,868188269;;;;;;;;;;;;0;0;None;;ground_level
2509536;975,87;36,65;0,19;315,96;;;;;5,832275244;;;;;;;;;;;;0;0;None;;ground_level
2510546;975,77;36,59;0,19;316,82;;;;;5,870582471;;;;;;;;;;;;0;0;None;;ground_level
2511556;975,82;36,63;0,19;316,39;;;;;5,918466504;;;;;;;;;;;;0;0;None;;ground_level
2512566;975,88;36,68;0,19;315,87;;;;;5,990292554;;;;;;;;;;;;0;0;None;;ground_level
2513576;975,75;36,59;0,19;316,99;;;;;5,894524487;;;;;;;;;;;;0;0;None;;ground_level
2514590;975,8;36,64;0,19;316,56;;;;;5,868188269;;;;;;;;;;;;0;0;None;;ground_level
2515600;975,87;36,69;0,19;315,96;;;;;5,822698438;;;;;;;;;;;;0;0;None;;ground_level
2516610;975,75;36,6;0,19;316,99;;;;;5,928043311;;;;;;;;;;;;0;0;None;;ground_level
2517620;975,85;36,67;0,19;316,13;;;;;5,724536169;;;;;;;;;;;;0;0;None;;ground_level
2518630;975,88;36,7;0,19;315,87;;;;;5,779602808;;;;;;;;;;;;0;0;None;;ground_level
2519643;975,74;36,6;0,19;317,08;;;;;5,834669446;;;;;;;;;;;;0;0;None;;ground_level
2520653;975,66;36,55;0,19;317,76;;;;;5,827486841;;;;;;;;;;;;0;0;None;;ground_level
2521663;975,74;36,61;0,19;317,08;;;;;5,774814404;;;;;;;;;;;;0;0;None;;ground_level
2522673;975,76;36,63;0,19;316,9;;;;;5,688623145;;;;;;;;;;;;0;0;None;;ground_level
2523683;975,68;36,58;0,19;317,59;;;;;5,743689783;;;;;;;;;;;;0;0;None;;ground_level
2524698;975,75;36,63;0,19;316,99;;;;;5,746083984;;;;;;;;;;;;0;0;None;;ground_level
2525707;975,83;36,69;0,19;316,3;;;;;5,700594153;;;;;;;;;;;;0;0;None;;ground_level
2526717;975,72;36,61;0,19;317,25;;;;;5,702988354;;;;;;;;;;;;0;0;None;;ground_level
2527727;975,79;36,66;0,19;316,65;;;;;5,825092639;;;;;;;;;;;;0;0;None;;ground_level
2528738;975,86;36,71;0,19;316,05;;;;;5,719747766;;;;;;;;;;;;0;0;None;;ground_level
2529752;975,73;36,63;0,19;317,16;;;;;5,774814404;;;;;;;;;;;;0;0;None;;ground_level
2530761;975,83;36,7;0,19;316,3;;;;;5,820304236;;;;;;;;;;;;0;0;None;;ground_level
2531771;975,86;36,72;0,19;316,05;;;;;5,798756421;;;;;;;;;;;;0;0;None;;ground_level
2532781;975,75;36,64;0,19;316,99;;;;;5,968744739;;;;;;;;;;;;0;0;None;;ground_level
2533791;975,75;36,65;0,19;316,99;;;;;5,805939026;;;;;;;;;;;;0;0;None;;ground_level
2534804;975,8;36,68;0,19;316,56;;;;;5,889736084;;;;;;;;;;;;0;0;None;;ground_level
2535814;975,75;36,64;0,19;316,99;;;;;5,839457849;;;;;;;;;;;;0;0;None;;ground_level
2536823;975,67;36,59;0,19;317,68;;;;;5,789179614;;;;;;;;;;;;0;0;None;;ground_level
2537834;975,74;36,65;0,19;317,08;;;;;5,913678101;;;;;;;;;;;;0;0;None;;ground_level
2538844;975,84;36,72;0,19;316,22;;;;;5,875370874;;;;;;;;;;;;0;0;None;;ground_level
2539858;975,74;36,64;0,19;317,08;;;;;5,882553479;;;;;;;;;;;;0;0;None;;ground_level
2540867;975,79;36,69;0,19;316,65;;;;;5,827486841;;;;;;;;;;;;0;0;None;;ground_level
2541877;975,86;36,74;0,19;316,05;;;;;5,951985327;;;;;;;;;;;;0;0;None;;ground_level
2542887;975,74;36,66;0,19;317,08;;;;;5,942408521;;;;;;;;;;;;0;0;None;;ground_level
2543896;975,83;36,73;0,19;316,3;;;;;5,846640454;;;;;;;;;;;;0;0;None;;ground_level
2544910;975,87;36,76;0,19;315,96;;;;;5,762843396;;;;;;;;;;;;0;0;None;;ground_level
2545919;975,76;36,68;0,19;316,9;;;;;5,767631799;;;;;;;;;;;;0;0;None;;ground_level
2546930;975,82;36,73;0,19;316,39;;;;;5,645527515;;;;;;;;;;;;0;0;None;;ground_level
2547939;975,85;36,76;0,18;316,13;;;;;5,803544824;;;;;;;;;;;;0;0;None;;ground_level
2548950;975,74;36,67;0,18;317,08;;;;;5,863399866;;;;;;;;;;;;0;0;None;;ground_level
2549963;975,66;36,63;0,18;317,76;;;;;5,755660791;;;;;;;;;;;;0;0;None;;ground_level
2550972;975,74;36,69;0,18;317,08;;;;;5,669469531;;;;;;;;;;;;0;0;None;;ground_level
2551982;975,82;36,74;0,18;316,39;;;;;5,767631799;;;;;;;;;;;;0;0;None;;ground_level
2552991;975,7;36,66;0,18;317,42;;;;;5,700594153;;;;;;;;;;;;0;0;None;;ground_level
2554001;975,77;36,71;0,18;316,82;;;;;5,738901379;;;;;;;;;;;;0;0;None;;ground_level
2555014;975,86;36,77;0,18;316,05;;;;;5,820304236;;;;;;;;;;;;0;0;None;;ground_level
2556025;975,73;36,68;0,18;317,16;;;;;5,683834741;;;;;;;;;;;;0;0;None;;ground_level
2557034;975,79;36,73;0,18;316,65;;;;;5,722141968;;;;;;;;;;;;0;0;None;;ground_level
2558044;975,87;36,78;0,18;315,96;;;;;5,738901379;;;;;;;;;;;;0;0;None;;ground_level
2559054;975,76;36,71;0,18;316,9;;;;;5,726930371;;;;;;;;;;;;0;0;None;;ground_level
2560067;975,86;36,78;0,18;316,05;;;;;5,762843396;;;;;;;;;;;;0;0;None;;ground_level
2561077;975,88;36,8;0,18;315,87;;;;;5,688623145;;;;;;;;;;;;0;0;None;;ground_level
2562087;975,77;36,72;0,18;316,82;;;;;5,669469531;;;;;;;;;;;;0;0;None;;ground_level
2563097;975,7;36,67;0,18;317,42;;;;;5,813121631;;;;;;;;;;;;0;0;None;;ground_level
2564108;975,73;36,69;0,18;317,16;;;;;5,817910034;;;;;;;;;;;;0;0;None;;ground_level
2565125;975,77;36,72;0,18;316,82;;;;;5,65271012;;;;;;;;;;;;0;0;None;;ground_level
2566135;975,73;36,69;0,18;317,16;;;;;5,600037683;;;;;;;;;;;;0;0;None;;ground_level
2567146;975,79;36,74;0,18;316,65;;;;;5,650315918;;;;;;;;;;;;0;0;None;;ground_level
2568156;975,87;36,79;0,18;315,96;;;;;5,657498523;;;;;;;;;;;;0;0;None;;ground_level
2569166;975,77;36,72;0,18;316,82;;;;;5,633556506;;;;;;;;;;;;0;0;None;;ground_level
2570180;975,81;36,76;0,18;316,47;;;;;5,63834491;;;;;;;;;;;;0;0;None;;ground_level
2571190;975,89;36,81;0,18;315,79;;;;;5,578489868;;;;;;;;;;;;0;0;None;;ground_level
2572199;975,78;36,74;0,18;316,73;;;;;5,734112976;;;;;;;;;;;;0;0;None;;ground_level
2573209;975,85;36,8;0,18;316,13;;;;;5,631162305;;;;;;;;;;;;0;0;None;;ground_level
2574219;975,89;36,82;0,18;315,79;;;;;7,18260498;;;;;;;;;;;;0;0;None;;ground_level
2575233;975,75;36,73;0,18;316,99;;;;;6,710947253;;;;;;;;;;;;0;0;None;;ground_level
2576244;975,73;36,72;0,18;317,16;;;;;5,916072302;;;;;;;;;;;;0;0;None;;ground_level
2577254;975,79;36,77;0,18;316,65;;;;;5,753266589;;;;;;;;;;;;0;0;None;;ground_level
2578264;975,7;36,7;0,18;317,42;;;;;5,679046338;;;;;;;;;;;;0;0;None;;ground_level
2579274;975,66;36,67;0,18;317,76;;;;;5,858611462;;;;;;;;;;;;0;0;None;;ground_level
2580288;975,74;36,73;0,18;317,08;;;;;5,698199951;;;;;;;;;;;;0;0;None;;ground_level
2581312;975,82;36,79;0,18;316,39;;;;;5,796362219;;;;;;;;;;;;0;0;None;;ground_level
2582322;975,7;36,71;0,18;317,42;;;;;6,440402466;;;;;;;;;;;;0;0;None;;ground_level
2583333;975,77;36,76;0,18;316,82;;;;;5,822698438;;;;;;;;;;;;0;0;None;;ground_level
2584343;975,84;36,81;0,18;316,22;;;;;5,827486841;;;;;;;;;;;;0;0;None;;ground_level
2585359;975,65;36,68;0,18;317,85;;;;;5,877765076;;;;;;;;;;;;0;0;None;;ground_level
2586370;975,78;36,78;0,18;316,73;;;;;5,712565161;;;;;;;;;;;;0;0;None;;ground_level
2587379;975,83;36,81;0,18;316,3;;;;;5,920860706;;;;;;;;;;;;0;0;None;;ground_level
2588390;975,66;36,7;0,18;317,76;;;;;5,252878442;;;;;;;;;;;;0;0;None;;ground_level
2589400;975,66;36,71;0,18;317,76;;;;;5,765237598;;;;;;;;;;;;0;0;None;;ground_level
2590414;975,74;36,76;0,18;317,08;;;;;5,825092639;;;;;;;;;;;;0;0;None;;ground_level
2591424;975,68;36,71;0,18;317,59;;;;;5,772420203;;;;;;;;;;;;0;0;None;;ground_level
2592434;975,59;36,65;0,18;318,36;;;;;5,736507178;;;;;;;;;;;;0;0;None;;ground_level
2593443;975,69;36,72;0,18;317,51;;;;;5,683834741;;;;;;;;;;;;0;0;None;;ground_level
2594453;975,81;36,8;0,18;316,47;;;;;5,755660791;;;;;;;;;;;;0;0;None;;ground_level
2595467;975,67;36,71;0,18;317,68;;;;;5,726930371;;;;;;;;;;;;0;0;None;;ground_level
2596477;975,75;36,76;0,18;316,99;;;;;5,741295581;;;;;;;;;;;;0;0;None;;ground_level
2597487;975,85;36,84;0,18;316,13;;;;;5,719747766;;;;;;;;;;;;0;0;None;;ground_level
2598498;975,65;36,69;0,18;317,85;;;;;5,683834741;;;;;;;;;;;;0;0;None;;ground_level
2599508;975,8;36,8;0,18;316,56;;;;;5,779602808;;;;;;;;;;;;0;0;None;;ground_level
2600521;975,85;36,83;0,18;316,13;;;;;5,66707533;;;;;;;;;;;;0;0;None;;ground_level
2601531;975,66;36,7;0,18;317,76;;;;;5,655104321;;;;;;;;;;;;0;0;None;;ground_level
2602541;975,76;36,78;0,18;316,9;;;;;5,779602808;;;;;;;;;;;;0;0;None;;ground_level
2603550;975,82;36,82;0,18;316,39;;;;;5,801150623;;;;;;;;;;;;0;0;None;;ground_level
2604560;975,64;36,69;0,18;317,93;;;;;5,793968018;;;;;;;;;;;;0;0;None;;ground_level
2605573;975,53;36,63;0,18;318,88;;;;;5,813121631;;;;;;;;;;;;0;0;None;;ground_level
2606583;975,65;36,71;0,18;317,85;;;;;5,777208606;;;;;;;;;;;;0;0;None;;ground_level
2607592;975,81;36,81;0,18;316,47;;;;;5,829881042;;;;;;;;;;;;0;0;None;;ground_level
2608602;975,64;36,69;0,18;317,93;;;;;5,746083984;;;;;;;;;;;;0;0;None;;ground_level
2609612;975,73;36,77;0,18;317,16;;;;;5,798756421;;;;;;;;;;;;0;0;None;;ground_level
2610626;975,85;36,85;0,18;316,13;;;;;5,65271012;;;;;;;;;;;;0;0;None;;ground_level
2611636;975,67;36,73;0,18;317,68;;;;;5,724536169;;;;;;;;;;;;0;0;None;;ground_level
2612646;975,76;36,79;0,18;316,9;;;;;5,813121631;;;;;;;;;;;;0;0;None;;ground_level
2613655;975,85;36,86;0,18;316,13;;;;;5,561730457;;;;;;;;;;;;0;0;None;;ground_level
2614665;975,67;36,74;0,18;317,68;;;;;5,724536169;;;;;;;;;;;;0;0;None;;ground_level
2615679;975,81;36,84;0,18;316,47;;;;;5,698199951;;;;;;;;;;;;0;0;None;;ground_level
2616689;975,86;36,87;0,18;316,05;;;;;5,731718774;;;;;;;;;;;;0;0;None;;ground_level
2617698;975,68;36,75;0,18;317,59;;;;;5,786785413;;;;;;;;;;;;0;0;None;;ground_level
2618708;975,59;36,69;0,18;318,36;;;;;5,738901379;;;;;;;;;;;;0;0;None;;ground_level
2619717;975,69;36,77;0,18;317,51;;;;;5,820304236;;;;;;;;;;;;0;0;None;;ground_level
2620727;975,67;36,75;0,18;317,68;;;;;4,213794922;;;;;;;;;;;;0;0;None;;ground_level
2621737;975,56;36,67;0,18;318,62;;;;;5,805939026;;;;;;;;;;;;0;0;None;;ground_level
2622750;975,67;36,75;0,18;317,68;;;;;5,657498523;;;;;;;;;;;;0;0;None;;ground_level
2623760;975,81;36,85;0,18;316,47;;;;;5,793968018;;;;;;;;;;;;0;0;None;;ground_level
2624769;975,65;36,74;0,18;317,85;;;;;5,612008691;;;;;;;;;;;;0;0;None;;ground_level
2625779;975,75;36,81;0,18;316,99;;;;;5,750872388;;;;;;;;;;;;0;0;None;;ground_level
2626789;975,84;36,88;0,18;316,22;;;;;5,655104321;;;;;;;;;;;;0;0;None;;ground_level
2627802;975,67;36,76;0,18;317,68;;;;;5,717353564;;;;;;;;;;;;0;0;None;;ground_level
2628812;975,82;36,87;0,18;316,39;;;;;5,700594153;;;;;;;;;;;;0;0;None;;ground_level
2629822;975,87;36,9;0,18;315,96;;;;;5,688623145;;;;;;;;;;;;0;0;None;;ground_level
2630831;975,7;36,78;0,18;317,42;;;;;5,612008691;;;;;;;;;;;;0;0;None;;ground_level
2631841;975,79;36,85;0,18;316,65;;;;;5,714959363;;;;;;;;;;;;0;0;None;;ground_level
2632854;975,84;36,89;0,18;316,22;;;;;5,736507178;;;;;;;;;;;;0;0;None;;ground_level
2633864;975,67;36,77;0,18;317,68;;;;;5,789179614;;;;;;;;;;;;0;0;None;;ground_level
2634873;975,62;36,71;0,18;318,11;;;;;5,734112976;;;;;;;;;;;;0;0;None;;ground_level
2635883;975,73;36,78;0,18;317,16;;;;;5,707776758;;;;;;;;;;;;0;0;None;;ground_level
2636892;975,82;36,86;0,18;316,39;;;;;5,882553479;;;;;;;;;;;;0;0;None;;ground_level
2637905;977,11;36,76;0,18;305,32;;;;;5,741295581;;;;;;;;;;;;0;0;None;;ground_level
2638915;978,14;36,82;0,18;296,5;;;;;5,645527515;;;;;;;;;;;;0;0;None;;ground_level
2639924;978,13;36,91;0,18;296,58;;;;;5,691017346;;;;;;;;;;;;0;0;None;;ground_level
2640934;976,94;36,78;0,18;306,78;;;;;5,631162305;;;;;;;;;;;;0;0;None;;ground_level
2641944;976,7;36,85;0,18;308,84;;;;;5,750872388;;;;;;;;;;;;0;0;None;;ground_level
2642957;976,37;36,92;0,18;311,67;;;;;6,536170532;;;;;;;;;;;;0;0;None;;ground_level
2643967;975,95;36,79;0,18;315,27;;;;;7,637503296;;;;;;;;;;;;0;0;None;;ground_level
2644978;975,96;36,9;0,18;315,19;;;;;7,32625708;;;;;;;;;;;;0;0;None;;ground_level
2645988;975,96;36,94;0,18;315,19;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
2646998;975,71;36,81;0,18;317,33;;;;;8,123526233;;;;;;;;;;;;0;0;None;;ground_level
2648008;975,56;36,74;0,18;318,62;;;;;8,130708838;;;;;;;;;;;;0;0;None;;ground_level
2649019;975,64;36,81;0,18;317,93;;;;;8,209717493;;;;;;;;;;;;0;0;None;;ground_level
2650028;975,65;36,82;0,18;317,85;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
2651038;975,54;36,75;0,18;318,79;;;;;8,418013037;;;;;;;;;;;;0;0;None;;ground_level
2652048;975,64;36,83;0,18;317,93;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
2653061;975,78;36,92;0,18;316,73;;;;;8,161833459;;;;;;;;;;;;0;0;None;;ground_level
2654071;975,59;36,8;0,18;318,36;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
2655080;975,69;36,87;0,18;317,51;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
2656089;975,79;36,95;0,18;316,65;;;;;8,269572534;;;;;;;;;;;;0;0;None;;ground_level
2657099;975,62;36,83;0,18;318,11;;;;;8,212111694;;;;;;;;;;;;0;0;None;;ground_level
2658112;975,77;36,93;0,18;316,82;;;;;8,257601526;;;;;;;;;;;;0;0;None;;ground_level
2659121;975,81;36,96;0,18;316,47;;;;;8,248024719;;;;;;;;;;;;0;0;None;;ground_level
2660131;975,62;36,83;0,18;318,11;;;;;8,231265308;;;;;;;;;;;;0;0;None;;ground_level
2661142;975,68;36,88;0,18;317,59;;;;;8,257601526;;;;;;;;;;;;0;0;None;;ground_level
2662152;975,74;36,93;0,18;317,08;;;;;8,243236316;;;;;;;;;;;;0;0;None;;ground_level
2663166;975,59;36,82;0,18;318,36;;;;;8,269572534;;;;;;;;;;;;0;0;None;;ground_level
2664176;975,49;36,77;0,18;319,22;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
2665187;975,59;36,84;0,18;318,36;;;;;8,212111694;;;;;;;;;;;;0;0;None;;ground_level
2666197;975,74;36,93;0,18;317,08;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
2667208;975,57;36,83;0,18;318,54;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
2668222;975,67;36,89;0,18;317,68;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
2669232;975,79;36,98;0,18;316,65;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
2670242;975,62;36,86;0,18;318,11;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
2671252;975,73;36,95;0,18;317,16;;;;;8,221688501;;;;;;;;;;;;0;0;None;;ground_level
2672262;975,77;36,98;0,18;316,82;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
2673276;975,6;36,86;0,18;318,28;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
2674287;975,72;36,95;0,18;317,25;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
2675297;975,78;36,99;0,18;316,73;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
2676308;975,61;36,87;0,18;318,19;;;;;8,192958081;;;;;;;;;;;;0;0;None;;ground_level
2677327;975,52;36,81;0,18;318,96;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
2678342;975,62;36,88;0,18;318,11;;;;;8,231265308;;;;;;;;;;;;0;0;None;;ground_level
2679353;975,76;36,97;0,18;316,9;;;;;8,250418921;;;;;;;;;;;;0;0;None;;ground_level
2680364;975,61;36,87;0,18;318,19;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
2681374;975,7;36,93;0,18;317,42;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
2682386;975,82;37,01;0,18;316,39;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
2683401;975,65;36,89;0,18;317,85;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
2684412;975,78;36,99;0,18;316,73;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
